timestamp,orange,red
3.379997492,0.067270204,0.153367475
3.399997473,0.063849345,-0.762717187
3.419997454,0.06531544,-1.575067997
3.439997435,0.073134512,-2.322782516
3.459997416,0.069713667,-1.225788951
3.479997396,0.064826742,1.111665726
3.499997377,0.067758903,1.429337621
3.519997358,0.0804649,0.715565801
3.539997339,0.094148263,0.41781038
3.55999732,0.097569123,-0.614124298
3.579997301,0.097080439,-1.225344777
3.599997282,0.090727434,-1.276411176
3.619997263,0.092682198,-2.635100365
3.639997244,0.098057821,-3.952281475
3.659997225,0.09365958,-4.686840057
3.679997206,0.081930965,-3.295764208
3.699997187,0.070202351,-1.847617865
3.719997168,0.066781506,-1.981531978
3.739997149,0.06531544,-3.357748508
3.759997129,0.053586826,-1.83202827
3.77999711,0.041369513,-0.116505414
3.799997091,0.035993904,-0.095719092
3.819997072,0.036482602,-0.374297351
3.839997053,0.02573137,0.060851306
3.859997034,0.012047984,1.691654682
3.879997015,0.008138448,2.457499981
3.899996996,0.013025373,-0.16227752
3.919996977,0.018889673,-1.293496847
3.939996958,0.014002755,-0.983389318
3.959996939,0.007649757,0.23514843
3.97999692,0.011070594,-0.145178109
3.999996901,0.016934909,-3.327787399
4.01999712,0.013025373,-3.912675619
4.039997101,0.00080806,-1.011517406
4.059997082,-0.012875326,3.012457371
4.079997063,-0.016784862,5.880403519
4.099997044,-0.014341392,6.903175354
4.119997025,-0.002124093,4.244916439
4.139997005,0.011559293,-1.110946894
4.159996986,0.015957527,-7.226858139
4.179996967,0.012536682,-9.750423431
4.199996948,-0.001146704,-9.863027573
4.219996929,-0.020205706,-6.771489143
4.23999691,-0.039264701,-0.90527606
4.259996891,-0.051970694,4.832131863
4.279996872,-0.055880234,9.194976807
4.299996853,-0.053436771,10.47833061
4.319996834,-0.041219469,8.249640465
4.339996815,-0.028024774,4.275745869
4.359996796,-0.023137853,1.259707093
4.379996777,-0.027536087,0.903863966
4.399996758,-0.032911699,0.224015564
4.419996738,-0.030956931,-3.718853235
4.439996719,-0.024115242,-4.229486465
4.4599967,-0.029002164,-2.633382559
4.479996681,-0.034377776,-3.049848557
4.499996662,-0.035355162,-4.316483021
4.519996643,-0.045617696,-2.536910534
4.539996624,-0.06125585,0.636108041
4.559996605,-0.067120157,2.802271366
4.579996586,-0.062233232,2.730271339
4.599996567,-0.055391543,0.000437319
4.619996548,-0.060278464,-1.904421926
4.639996529,-0.073473155,-1.160743594
4.65999651,-0.084713072,1.644232988
4.67999649,-0.089599997,4.071768761
4.699996471,-0.088133924,4.013869762
4.719996452,-0.081292227,2.608953953
4.739996433,-0.084713072,2.445504427
4.759996414,-0.089599997,4.210245132
4.779996395,-0.086179152,4.197242737
4.799996376,-0.080314845,3.488503933
4.819996357,-0.085690461,5.109406471
4.839996338,-0.09253215,7.477024078
4.859996319,-0.088133924,7.80235672
4.8799963,-0.076894,5.12412262
4.899996281,-0.062721923,1.411496878
4.919996262,-0.060278464,-2.158577919
4.939996243,-0.065165386,-4.532845974
4.959996223,-0.077871382,-5.388083458
4.979996204,-0.090088688,-4.060656071
4.999996185,-0.094486922,-1.395145416
5.019996166,-0.091554768,-0.746089935
5.039996147,-0.08520177,-2.109480143
5.059996128,-0.090577379,-0.526696026
5.079996109,-0.094975613,-0.356015325
5.09999609,-0.09253215,-3.532830477
5.119996071,-0.085690461,-4.540122032
5.139996052,-0.089111306,-3.987751961
5.159996033,-0.095464304,-2.469339371
5.179996014,-0.093020841,-3.003242731
5.199995995,-0.086667843,-6.864607811
5.219995975,-0.091554768,-7.623234749
5.239995956,-0.104260765,-5.130563259
5.259995937,-0.117455453,-0.747818887
5.279995918,-0.120876297,2.953800201
5.299995899,-0.117455453,4.586507797
5.31999588,-0.106215537,2.944277525
5.339995861,-0.093998224,-0.71219033
5.359995842,-0.09106607,-5.016423225
5.379995823,-0.095464304,-6.397006035
5.399995804,-0.10768161,-4.780973434
5.419995785,-0.119898915,-2.526676893
5.439995766,-0.124785841,-0.894671202
5.459995747,-0.121853679,-1.171406984
5.479995728,-0.11598938,-1.85085094
5.499995708,-0.121364996,-1.082186222
5.519995689,-0.127229303,-1.616491199
5.53999567,-0.126740605,-4.380979538
5.559995651,-0.119410217,-6.43419838
5.579995632,-0.124297142,-6.802575111
5.599995613,-0.136025757,-4.757743835
5.619995594,-0.148731753,-2.777019978
5.639995575,-0.152641296,-1.212442756
5.659995556,-0.151663899,-1.237291932
5.679995537,-0.144333526,-2.821177006
5.699995518,-0.149709135,-2.766694069
5.719995499,-0.161926448,-1.598707676
5.73999548,-0.174143761,0.332384109
5.759995461,-0.179519355,2.153551102
5.779995441,-0.177075893,1.407136202
5.799995422,-0.1712116,0.949422717
5.819995403,-0.174143761,1.684621334
5.839995384,-0.182451516,0.898243248
5.859995365,-0.180985436,-1.724773288
5.879995346,-0.175609827,-3.424910069
5.899995327,-0.181962818,-4.469878197
5.919995308,-0.193691432,-2.814243317
5.939995289,-0.205908746,-0.246421993
5.95999527,-0.211284354,1.900580883
5.979995251,-0.208352208,1.467442393
5.999995232,-0.202976584,-0.149008155
6.019995213,-0.208840892,0.428543329
6.039995193,-0.214216515,0.528338969
6.059995174,-0.212261736,-0.639737129
6.079995155,-0.206397444,0.600872636
6.099995136,-0.211773053,3.930658817
6.119995117,-0.218614742,7.234080315
6.139995098,-0.217148662,9.557025909
6.159995079,-0.204931363,10.05792141
6.17999506,-0.187338442,7.185453415
6.199995041,-0.168279439,2.489592314
6.219995022,-0.156550825,-1.729139328
6.239995003,-0.154107362,-4.766595364
6.259994984,-0.157039523,-4.881308556
6.279994965,-0.163881212,-2.68520999
6.299994946,-0.163392514,-2.123451233
6.319994926,-0.152152598,-2.235335827
6.339994907,-0.14140138,-2.684090376
6.359994888,-0.137980521,-2.10930872
6.379994869,-0.137980521,-1.346331
6.39999485,-0.128695369,-2.00946784
6.419994831,-0.114523299,-2.007371664
6.439994812,-0.111102454,-1.122073054
6.459994793,-0.110613763,-0.199513495
6.479994774,-0.09937384,0.006377161
6.499994755,-0.088133924,1.239126205
6.519994736,-0.08520177,2.856662273
6.539994717,-0.083246998,4.265504837
6.559994698,-0.073473155,4.348276138
6.579994678,-0.055391543,2.780146122
6.599994659,-0.036821235,0.984207511
6.61999464,-0.027536087,0.417093128
6.639994621,-0.017762236,-1.279667854
6.659994602,-0.006033629,-1.503440738
6.679994583,-0.00505624,0.840749741
6.699994564,-0.002124093,3.223317146
6.719994545,0.007161058,3.826235771
6.739994526,0.025242686,1.839112401
6.759994507,0.042835593,-0.219336987
6.779994488,0.054075524,-0.955892682
6.799994469,0.056030273,0.461562425
6.81999445,0.05554159,2.699130535
6.839994431,0.063849345,4.013934612
6.859994411,0.082908377,1.336597443
6.879994392,0.102944747,-0.008226618
6.899994373,0.112718582,-0.876889348
6.919994354,0.115162045,-0.487770498
6.939994335,0.114184678,-0.682049096
6.959994316,0.125424594,-3.439133644
6.979994297,0.137641877,-6.63583374
6.999994278,0.139107957,-9.012682915
7.019994259,0.133732349,-10.59333801
7.03999424,0.120537639,-10.33307457
7.059994221,0.098057821,-7.879896641
7.079994202,0.0804649,-6.112967491
7.099994183,0.062383279,-3.298639536
7.119994164,0.041858211,-2.566884756
7.139994144,0.028174832,-2.887850761
7.159994125,0.01644621,-1.017207503
7.179994106,0.004228912,0.108784318
7.199994087,-0.002124093,0.806898236
7.219994068,-0.000169322,0.601949692
7.239994049,0.005694985,-0.514311314
7.25999403,0.001785442,-0.051248662
7.279994011,-0.005544938,-0.111011565
7.299993992,-0.00505624,-0.926699042
7.319993973,-0.000169322,-1.228411913
7.339993954,-0.007011004,0.128291845
7.359993935,-0.013852701,1.512939453
7.379993916,-0.012386627,1.294399261
7.399993896,-0.001146704,-0.632730722
7.419993877,0.011070594,-2.60934329
7.439993858,0.013514057,-4.159641266
7.459993839,0.01009322,-4.558451653
7.47999382,-0.004567549,-2.532258987
7.499993801,-0.018250935,0.283593476
7.519993782,-0.025092624,2.777782202
7.539993763,-0.024603926,4.88670826
7.559993744,-0.013852701,4.638619423
7.579993725,-0.001635395,4.562476158
7.599993706,0.002762832,3.387173414
7.619993687,-0.003590174,5.017561913
7.639993668,-0.011409245,6.043503761
7.659993649,-0.007988393,4.590135098
7.679993629,-0.004078858,3.776908875
7.69999361,-0.00652232,4.463259697
7.719993591,-0.016784862,5.230886459
7.739993572,-0.016296163,4.565585613
7.759993553,-0.006033629,2.392919779
7.779993534,0.006183684,-1.474754572
7.799993515,0.007161058,-4.369410515
7.819993496,-0.000169322,-5.990996361
7.839993477,-0.013364017,-5.474882603
7.859993458,-0.026070006,-4.852137566
7.879993439,-0.031934313,-6.115889549
7.89999342,-0.037798621,-6.947284698
7.919993401,-0.050993312,-8.116339684
7.939993382,-0.071518384,-6.896324158
7.959993362,-0.090577379,-4.877163887
7.979993343,-0.104260765,-2.996902704
7.999993324,-0.109636381,-2.567706347
8.019993782,-0.11501199,-0.054179728
8.03999424,-0.121853679,2.490987301
8.059994698,-0.121853679,3.358628273
8.079995155,-0.110613763,3.166816711
8.099995613,-0.099862531,2.919817924
8.119996071,-0.096441686,3.895876169
8.139996529,-0.096930377,3.84073019
8.159996986,-0.087645225,0.62181288
8.179997444,-0.075916618,-1.879153967
8.199997902,-0.074939229,-3.119472027
8.21999836,-0.081780918,-1.1006881
8.239998817,-0.089599997,1.030581832
8.259999275,-0.088133924,1.402613044
8.279999733,-0.084713072,1.198024035
8.300000191,-0.090088688,5.03394413
8.320000648,-0.097907767,6.885419846
8.340001106,-0.095952995,7.110802174
8.360001564,-0.085690461,5.940924644
8.380002022,-0.073473155,3.684709549
8.40000248,-0.072007075,2.322371483
8.420002937,-0.077382691,3.314788342
8.440003395,-0.087156534,4.351826668
8.460003853,-0.084224381,4.154565811
8.480004311,-0.074450538,4.070095062
8.500004768,-0.063210614,3.41443634
8.520005226,-0.06125585,3.260117531
8.540005684,-0.06125585,3.739192247
8.560006142,-0.054414157,2.442731619
8.580006599,-0.041708156,0.053305447
8.600007057,-0.040242083,-1.261875749
8.620007515,-0.045617696,-0.140404269
8.640007973,-0.053436771,1.244404554
8.66000843,-0.05294808,1.14246726
8.680008888,-0.048061159,1.121942163
8.700009346,-0.054902852,3.218081713
8.720009804,-0.063699305,4.577893257
8.740010262,-0.060278464,4.920646191
8.760010719,-0.048549853,4.045885086
8.780011177,-0.039264701,2.548215628
8.800011635,-0.036821235,2.311380386
8.820012093,-0.036332544,2.090400457
8.84001255,-0.027536087,0.321017236
8.860013008,-0.017273545,-1.569603801
8.880013466,-0.015807472,-1.656047106
8.900013924,-0.023626544,-0.551288307
8.920014381,-0.029979549,1.508996725
8.940014839,-0.027047388,2.217840672
8.960015297,-0.017762236,0.065764427
8.980015755,-0.006033629,-1.941627145
9.000016212,-0.00505624,-2.60357523
9.02001667,-0.011897936,-0.514067233
9.040017128,-0.019228317,1.715378761
9.060017586,-0.017762236,1.619960308
9.080018044,-0.013364017,1.510884166
9.100018501,-0.012875326,2.904413223
9.120018959,-0.002612785,-0.636416614
9.140019417,0.009604521,-3.642879963
9.160019875,0.011070594,-5.788295746
9.180020332,0.005206294,-6.419223785
9.20002079,-0.007988393,-5.647586823
9.220021248,-0.021671779,-4.620360374
9.240021706,-0.027047388,-4.620482445
9.260022163,-0.032423008,-5.896878242
9.280022621,-0.045617696,-4.663041115
9.300023079,-0.058323693,-4.138718605
9.320023537,-0.064188004,-4.31255722
9.340023994,-0.064188004,-4.921692848
9.360024452,-0.079337463,-5.567774773
9.38002491,-0.100351222,-2.88313508
9.400025368,-0.122831069,2.362662315
9.420025826,-0.135537058,7.336176872
9.440026283,-0.140912682,12.83363152
9.460026741,-0.138469219,13.33456
9.480027199,-0.128206685,12.93576
9.500027657,-0.112079836,12.56784
9.520028114,-0.089111306,12.23267365
9.540028572,-0.061744541,5.388166904
9.56002903,-0.045129005,-0.197237015
9.580029488,-0.036821235,-4.89620924
9.600029945,-0.035355162,-7.283103943
9.620030403,-0.040730774,-5.23879528
9.640030861,-0.048549853,-2.656549215
9.660031319,-0.047572467,-1.917754412
9.680031776,-0.042196851,-2.156946659
9.700032234,-0.048549853,-0.909483731
9.720032692,-0.055880234,-0.252474487
9.74003315,-0.053436771,-0.124237247
9.760033607,-0.048549853,1.22796452
9.780034065,-0.056368925,3.745537758
9.800034523,-0.064676695,4.80034256
9.820034981,-0.059301078,4.022811413
9.840035439,-0.055391543,3.173117638
9.860035896,-0.055391543,3.31157732
9.880036354,-0.045129005,-2.188821554
9.900036812,-0.034866467,-5.272494316
9.92003727,-0.032423008,-7.252336025
9.940037727,-0.039753389,-8.047487259
9.960038185,-0.05294808,-5.702699184
9.980038643,-0.06858623,-1.760010123
10.0000391,-0.073473155,1.929059863
10.02003956,-0.070541002,3.97560358
10.04004002,-0.058323693,3.153898239
10.06004047,-0.047083773,1.667398691
10.08004093,-0.046106391,-0.113459289
10.10004139,-0.052459389,-0.244230181
10.12004185,-0.059789773,-0.599104941
10.1400423,-0.056857619,-1.999416828
10.16004276,-0.051970694,-1.772069097
10.18004322,-0.059301078,1.686860561
10.20004368,-0.067608848,2.966108799
10.22004414,-0.063699305,1.271054387
10.24004459,-0.05734631,2.356630325
10.26004505,-0.057835001,2.652318001
10.28004551,-0.046595085,-1.456968427
10.30004597,-0.035843849,-4.13013649
10.32004642,-0.034377776,-6.242781639
10.34004688,-0.039753389,-6.284854889
10.36004734,-0.053436771,-3.845657349
10.3800478,,-0.182147384
